Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
638943,Mr.,Buford,D,Hobbs,M,buford.hobbs@msn.com,Julio Hobbs,Kari Hobbs,Crane,10/3/1975,06:02:19 AM,41.85,88,3/15/2000,Q1,H1,2000,3,March,Mar,15,Wednesday,Wed,17.38,52960,24%,652-62-4222,479-893-9574,Success,Clay,Success,AR,72470,South,bdhobbs,1%.{TQ@YWtD?P.h
935745,Mr.,Kyle,N,Farmer,M,kyle.farmer@gmail.com,Hershel Farmer,Maureen Farmer,Walter,11/20/1974,05:05:42 AM,42.72,70,8/30/2015,Q3,H2,2015,8,August,Aug,30,Sunday,Sun,1.91,195833,8%,593-99-9799,314-838-8839,Tebbetts,Callaway,Tebbetts,MO,65080,Midwest,knfarmer,ud{hKtGIB
750581,Ms.,Jocelyn,U,Rojas,F,jocelyn.rojas@earthlink.net,Marty Rojas,Leanne Rojas,Ortiz,2/4/1969,08:31:25 AM,48.51,46,10/17/2009,Q4,H2,2009,10,October,Oct,17,Saturday,Sat,7.78,49158,11%,122-98-2107,239-885-4736,Merritt Island,Brevard,Merritt Island,FL,32953,South,jurojas,f$nN:}i#-K
468128,Mr.,Larry,G,Gray,M,larry.gray@outlook.com,Gregorio Gray,Gwen Gray,Sparks,9/14/1993,06:19:50 AM,23.88,79,7/31/2015,Q3,H2,2015,7,July,Jul,31,Friday,Fri,1.99,193352,23%,177-86-6879,210-262-9740,San Augustine,San Augustine,San Augustine,TX,75972,South,lggray,N|bttAfro
884877,Mr.,Wilbur,P,Bates,M,wilbur.bates@verizon.net,Bennie Bates,Tammie Bates,Acevedo,7/27/1989,07:28:01 PM,28.02,76,4/12/2012,Q2,H1,2012,4,April,Apr,12,Thursday,Thu,5.3,118264,12%,121-98-0891,212-993-7125,West Copake,Columbia,West Copake,NY,12593,Northeast,wpbates,87AsG3A_
870904,Ms.,Maxine,F,Moran,F,maxine.moran@gmail.com,Sergio Moran,Bridgette Moran,Shaw,4/27/1968,09:43:00 PM,49.28,57,3/25/2009,Q1,H1,2009,3,March,Mar,25,Wednesday,Wed,8.35,61056,30%,084-02-1509,212-589-4230,Hogansburg,Franklin,Hogansburg,NY,13655,Northeast,mfmoran,z2nBg#~A:R9
926224,Ms.,Kathleen,T,Middleton,F,kathleen.middleton@yahoo.com,Freddie Middleton,Trina Middleton,Mcleod,3/5/1979,03:42:19 PM,38.42,45,5/20/2009,Q2,H1,2009,5,May,May,20,Wednesday,Wed,8.19,150091,26%,050-02-2695,270-462-8251,Somerset,Pulaski,Somerset,KY,42502,South,ktmiddleton,0a<%xGdvNgFA
220061,Prof.,Norbert,P,Joyner,M,norbert.joyner@gmail.com,Francis Joyner,Louise Joyner,Barrett,4/18/1966,10:57:49 PM,51.31,50,11/24/2008,Q4,H2,2008,11,November,Nov,24,Monday,Mon,8.68,40749,21%,765-27-9014,308-463-4519,Schuyler,Colfax,Schuyler,NE,68661,Midwest,npjoyner,tK}l@RUIX3~z
125823,Mr.,Chadwick,G,Walton,M,chadwick.walton@earthlink.net,Lenard Walton,Phyllis Walton,Camacho,2/17/1966,10:39:42 PM,51.48,61,9/14/2008,Q3,H2,2008,9,September,Sep,14,Sunday,Sun,8.87,165482,18%,496-29-1717,215-345-7279,Lattimer Mines,Luzerne,Lattimer Mines,PA,18234,Northeast,cgwalton,bUf}27f|hM9
768943,Mrs.,Connie,O,Shaffer,F,connie.shaffer@walmart.com,Eddie Shaffer,Henrietta Shaffer,Perkins,8/10/1973,11:50:11 PM,43.99,52,10/15/1999,Q4,H2,1999,10,October,Oct,15,Friday,Fri,17.8,71160,20%,508-57-3446,239-957-2975,Casselberry,Seminole,Casselberry,FL,32718,South,coshaffer,0P&f1[+a~hMh
591698,Ms.,Bobbie,C,Singleton,F,bobbie.singleton@yahoo.com,Andrea Singleton,Marylou Singleton,Meadows,1/31/1985,01:15:02 AM,32.51,46,1/1/2011,Q1,H1,2011,1,January,Jan,1,Saturday,Sat,6.58,184505,12%,017-94-0645,212-653-6029,Jamaica,Queens,Jamaica,NY,11435,Northeast,bcsingleton,Bzc:YC<gD[i/>F/
700418,Drs.,Lesley,K,Rollins,F,lesley.rollins@aol.com,Donald Rollins,Carmella Rollins,Ware,3/2/1995,09:29:07 AM,22.42,51,2/11/2017,Q1,H1,2017,2,February,Feb,11,Saturday,Sat,0.46,103327,22%,540-83-5227,209-231-7124,Nuevo,Riverside,Nuevo,CA,92567,West,lkrollins,TX&a.6V4B]w~
476635,Ms.,Victoria,H,Howe,F,victoria.howe@gmail.com,Vaughn Howe,Kenya Howe,Watkins,2/9/1968,02:36:56 AM,49.5,59,9/1/1995,Q3,H2,1995,9,September,Sep,1,Friday,Fri,21.92,160288,27%,587-99-9556,216-303-3981,Toledo,Lucas,Toledo,OH,43657,Midwest,vhhowe,gZ_@l_bY!M?Fs#
785299,Mr.,Marc,F,Nixon,M,marc.nixon@gmail.com,Vaughn Nixon,Holly Nixon,Newton,2/20/1970,04:09:41 PM,47.47,56,12/28/2005,Q4,H2,2005,12,December,Dec,28,Wednesday,Wed,11.59,59123,0%,251-99-1319,215-276-4646,East Hickory,Forest,East Hickory,PA,16321,Northeast,mfnixon,kwDez~:**7+vBI}
225139,Prof.,Elias,A,Pena,M,elias.pena@hotmail.com,Jeffery Pena,Sheree Pena,Campos,3/18/1996,12:48:54 AM,21.38,58,4/8/2017,Q2,H1,2017,4,April,Apr,8,Saturday,Sat,0.3,183466,27%,579-53-7330,270-272-3267,Mayking,Letcher,Mayking,KY,41837,South,eapena,u3#Bt/kNd}6|x
308125,Mrs.,Flossie,C,Mcpherson,F,flossie.mcpherson@gmail.com,Calvin Mcpherson,Corine Mcpherson,Gould,11/18/1969,12:35:40 AM,47.72,47,3/18/1996,Q1,H1,1996,3,March,Mar,18,Monday,Mon,21.38,97890,29%,705-18-7866,208-965-8377,Nezperce,Lewis,Nezperce,ID,83543,West,fcmcpherson,W--AWA*86
129426,Drs.,Lana,E,Hayes,F,lana.hayes@hotmail.com,Shaun Hayes,Penelope Hayes,Howard,12/17/1975,04:54:43 PM,41.64,40,10/15/2013,Q4,H2,2013,10,October,Oct,15,Tuesday,Tue,3.79,82263,13%,231-99-5548,316-644-3677,Shawnee Mission,Johnson,Shawnee Mission,KS,66219,Midwest,lehayes,jE0rUVi1@Y^
399192,Mr.,Nick,C,Wilcox,M,nick.wilcox@bellsouth.net,Morton Wilcox,Claire Wilcox,Frost,11/18/1976,12:51:19 AM,40.72,60,9/10/2012,Q3,H2,2012,9,September,Sep,10,Monday,Mon,4.88,136207,28%,027-92-5366,217-505-1313,Glen Ellyn,DuPage,Glen Ellyn,IL,60137,Midwest,ncwilcox,y&XMj7-I9*pimca
555551,Ms.,Nona,W,Buck,F,nona.buck@outlook.com,Johnny Buck,Adeline Buck,Sexton,6/9/1988,04:46:48 PM,29.15,59,11/8/2010,Q4,H2,2010,11,November,Nov,8,Monday,Mon,6.72,143194,23%,654-38-4904,210-661-7658,Odessa,Ector,Odessa,TX,79763,South,nwbuck,ZbqBrr{y
245059,Mr.,Abdul,K,Barnett,M,abdul.barnett@hotmail.com,Jame Barnett,Angelina Barnett,Klein,3/26/1985,05:11:34 PM,32.36,79,9/26/2011,Q3,H2,2011,9,September,Sep,26,Monday,Mon,5.84,165777,25%,580-41-6312,236-885-1600,Alexandria,Fairfax,Alexandria,VA,22307,South,akbarnett,wS_FOPH}1nw/
423008,Drs.,Inez,C,Kane,F,inez.kane@ntlworld.com,John Kane,Lea Kane,Robinson,5/12/1985,02:05:10 PM,32.23,43,9/11/2009,Q3,H2,2009,9,September,Sep,11,Friday,Fri,7.88,77392,14%,265-99-4110,209-572-5312,Sierra Madre,Los Angeles,Sierra Madre,CA,91025,West,ickane,H>Ee>>g\iy
316407,Drs.,Raquel,A,Bray,F,raquel.bray@hotmail.co.uk,Cliff Bray,Chelsea Bray,Prince,12/9/1993,01:15:33 PM,23.65,57,9/10/2015,Q3,H2,2015,9,September,Sep,10,Thursday,Thu,1.88,74449,0%,628-31-5360,212-329-7544,Pine Island,Orange,Pine Island,NY,10969,Northeast,rabray,4B5j%Pwt
410027,Mr.,Sean,F,Noble,M,sean.noble@cox.net,Alberto Noble,Cherry Noble,Peck,8/17/1962,10:00:22 AM,54.98,78,3/25/2011,Q1,H1,2011,3,March,Mar,25,Friday,Fri,6.35,117566,4%,557-99-1301,209-586-9398,Corona,Riverside,Corona,CA,92879,West,sfnoble,g~q>_23U@p9L}f
307715,Dr.,Fred,I,Woodward,M,fred.woodward@hotmail.com,Sam Woodward,Polly Woodward,House,12/23/1970,09:48:16 PM,46.63,61,4/4/2003,Q2,H1,2003,4,April,Apr,4,Friday,Fri,14.33,115356,27%,715-18-1976,209-240-2610,North Palm Springs,Riverside,North Palm Springs,CA,92258,West,fiwoodward,b0E;1tWzG.$bWR
690117,Mr.,Sylvester,Q,Salas,M,sylvester.salas@outlook.com,Tanner Salas,Della Salas,Blackburn,9/25/1987,03:17:28 PM,29.86,60,2/18/2016,Q1,H1,2016,2,February,Feb,18,Thursday,Thu,1.44,170570,29%,276-17-7941,239-817-0332,Sarasota,Sarasota,Sarasota,FL,34241,South,sqsalas,af<@LoZHaVGQWW6
149844,Mrs.,Berta,P,Irwin,F,berta.irwin@gmail.com,Mathew Irwin,Lindsey Irwin,Walton,1/12/1983,03:42:49 PM,34.56,40,6/2/2012,Q2,H1,2012,6,June,Jun,2,Saturday,Sat,5.16,169176,20%,650-62-5600,212-758-0414,Holbrook,Suffolk,Holbrook,NY,11741,Northeast,bpirwin,Z#M\0V<#aN\[hlM
116530,Drs.,Noelle,G,Paul,F,noelle.paul@yahoo.com,Hiram Paul,Aline Paul,Mendez,2/1/1964,02:31:46 PM,53.52,41,11/19/1988,Q4,H2,1988,11,November,Nov,19,Saturday,Sat,28.71,190616,1%,475-55-5235,605-838-1184,Crocker,Crocker,Crocker,SD,57229,Midwest,ngpaul,MbS_ve+L
234429,Ms.,Chrystal,D,Swanson,F,chrystal.swanson@aol.com,Cleo Swanson,Marlene Swanson,Delgado,2/25/1984,01:54:13 PM,33.44,56,4/27/2007,Q2,H1,2007,4,April,Apr,27,Friday,Fri,10.26,144528,23%,584-99-3299,215-902-9729,Norristown,Montgomery,Norristown,PA,19401,Northeast,cdswanson,R>P2t{e{rv.Tx
437970,Hon.,Reggie,R,Nolan,M,reggie.nolan@gmail.com,Philip Nolan,Lily Nolan,Conner,9/17/1989,04:13:12 PM,27.88,66,8/5/2013,Q3,H2,2013,8,August,Aug,5,Monday,Mon,3.98,178094,19%,126-98-3026,319-430-2681,Woodward,Dallas,Woodward,IA,50276,Midwest,rrnolan,K.pAyOb!Q
766745,Hon.,Joanne,K,Melton,F,joanne.melton@verizon.net,Freeman Melton,Elaine Melton,Moses,12/19/1964,12:37:17 PM,52.64,47,3/30/2006,Q1,H1,2006,3,March,Mar,30,Thursday,Thu,11.34,61487,30%,265-99-9921,216-426-9488,Cincinnati,Hamilton,Cincinnati,OH,45253,Midwest,jkmelton,UlW?aBVTacKj\
684446,Mr.,Bryon,J,Gardner,M,bryon.gardner@aol.com,Rogelio Gardner,Lillian Gardner,Wells,2/23/1985,07:35:24 AM,32.45,83,3/4/2008,Q1,H1,2008,3,March,Mar,4,Tuesday,Tue,9.41,169032,4%,482-41-1206,209-532-8208,Platina,Shasta,Platina,CA,96076,West,bjgardner,x\N_X$C._!
385932,Ms.,Noreen,M,Vincent,F,noreen.vincent@yahoo.com,Jose Vincent,Rochelle Vincent,Allison,9/15/1994,10:46:35 PM,22.88,47,8/20/2016,Q3,H2,2016,8,August,Aug,20,Saturday,Sat,0.94,163224,12%,119-98-0757,270-268-3778,Fisty,Knott,Fisty,KY,41743,South,nmvincent,1zB$#+{AY{tV
862150,Hon.,Mathew,S,Duran,M,mathew.duran@aol.com,Abe Duran,Emily Duran,Colon,9/6/1993,09:20:46 AM,23.91,89,9/27/2015,Q3,H2,2015,9,September,Sep,27,Sunday,Sun,1.84,140169,5%,681-24-3625,302-891-8805,Millville,Sussex,Millville,DE,19967,South,msduran,G|S_Ykzj2
635915,Ms.,Herminia,I,Morin,F,herminia.morin@yahoo.com,Joel Morin,Alejandra Morin,Marsh,2/24/1961,10:53:43 PM,56.46,50,6/25/1989,Q2,H1,1989,6,June,Jun,25,Sunday,Sun,28.11,160770,11%,481-41-6687,252-295-6841,Reidsville,Rockingham,Reidsville,NC,27320,South,himorin,HFkKuAPa8Vq
540696,Dr.,Luke,Y,Craft,M,luke.craft@apple.com,Isidro Craft,Lorna Craft,Hughes,8/25/1984,01:58:09 AM,32.95,86,7/26/2013,Q3,H2,2013,7,July,Jul,26,Friday,Fri,4.01,114661,13%,548-99-4491,270-381-3548,Harned,Breckinridge,Harned,KY,40144,South,lycraft,Z^pd7%Q9s^l*uG
870351,Mr.,Ronny,C,Long,M,ronny.long@microsoft.com,Randal Long,Dionne Long,Waters,12/10/1982,08:24:20 PM,34.65,60,11/25/2009,Q4,H2,2009,11,November,Nov,25,Wednesday,Wed,7.68,115908,20%,445-27-1852,319-680-3248,Thompson,Winnebago,Thompson,IA,50478,Midwest,rclong,0&$Y{QQ~!V
360498,Ms.,Jeannine,E,Vaughn,F,jeannine.vaughn@aol.com,Rodrick Vaughn,Lora Vaughn,Adkins,4/9/1978,01:11:06 AM,39.33,52,4/29/2014,Q2,H1,2014,4,April,Apr,29,Tuesday,Tue,3.25,153407,17%,034-92-7282,207-276-8057,Bingham,Somerset,Bingham,ME,4920,Northeast,jevaughn,ePVxuf<0cW/WD
397164,Mrs.,Silvia,F,Huff,F,silvia.huff@gmail.com,Tanner Huff,Justine Huff,Carson,2/12/1974,11:28:40 PM,43.48,46,1/28/2009,Q1,H1,2009,1,January,Jan,28,Wednesday,Wed,8.5,67189,0%,101-02-3793,210-570-5638,Fort Worth,Tarrant,Fort Worth,TX,76179,South,sfhuff,H-nXtC%M-2
488068,Mrs.,Margo,K,Hoffman,F,margo.hoffman@gmail.com,Chuck Hoffman,Gina Hoffman,Cochran,5/14/1985,08:31:35 PM,32.23,52,12/21/2009,Q4,H2,2009,12,December,Dec,21,Monday,Mon,7.61,117004,9%,500-29-6149,207-512-9091,Crouseville,Aroostook,Crouseville,ME,4738,Northeast,mkhoffman,vBqm?*5P
890432,Mrs.,Kimberly,K,Summers,F,kimberly.summers@msn.com,Brice Summers,Robert Summers,Hill,12/31/1958,09:43:31 PM,58.61,41,4/30/2006,Q2,H1,2006,4,April,Apr,30,Sunday,Sun,11.25,184073,30%,125-98-6121,270-484-2113,Carter,Carter,Carter,KY,41128,South,kksummers,k_#wuxwqj^>IfZ
935890,Hon.,Jodie,I,Mckinney,F,jodie.mckinney@bp.com,Clifton Mckinney,Juliette Mckinney,Hoffman,10/16/1995,06:12:42 PM,21.8,44,12/24/2016,Q4,H2,2016,12,December,Dec,24,Saturday,Sat,0.59,83325,29%,337-11-9823,423-906-6653,Miston,Dyer,Miston,TN,38056,South,jimckinney,bQ5Bdup#ngI
541867,Ms.,Lorrie,V,Leblanc,F,lorrie.leblanc@gmail.com,Jimmy Leblanc,Casey Leblanc,Gordon,1/12/1968,12:16:54 AM,49.58,42,2/13/1993,Q1,H1,1993,2,February,Feb,13,Saturday,Sat,24.47,74192,25%,268-17-3666,209-971-3069,San Bernardino,San Bernardino,San Bernardino,CA,92408,West,lvleblanc,YNPPUYK+W
885774,Dr.,Miles,Q,Giles,M,miles.giles@yahoo.com,Fredrick Giles,Emma Giles,Wilson,8/3/1976,12:59:45 AM,41.01,64,2/12/2007,Q1,H1,2007,2,February,Feb,12,Monday,Mon,10.46,105720,30%,067-02-8021,219-201-2782,Indianapolis,Marion,Indianapolis,IN,46298,Midwest,mqgiles,s4Zs7s+zFZ*g
979649,Mr.,Jamar,Q,Castaneda,M,jamar.castaneda@yahoo.com,Normand Castaneda,Robyn Castaneda,Gilbert,5/11/1982,12:11:50 PM,35.24,76,5/22/2006,Q2,H1,2006,5,May,May,22,Monday,Mon,11.19,68745,16%,441-29-0134,302-432-3433,Wilmington,New Castle,Wilmington,DE,19889,South,jqcastaneda,o>A?Qf*}v-
599012,Mrs.,Amber,Z,Warner,F,amber.warner@hotmail.com,Rodney Warner,Thelma Warner,Church,11/19/1957,12:28:52 PM,59.73,58,8/6/2016,Q3,H2,2016,8,August,Aug,6,Saturday,Sat,0.98,116847,15%,214-91-0355,229-317-6542,Darien,McIntosh,Darien,GA,31305,South,azwarner,J:N;5ljQi
204626,Prof.,Sterling,X,Patel,M,sterling.patel@aol.com,Randolph Patel,Christie Patel,Wilkins,2/15/1966,05:12:03 AM,51.48,59,11/11/2001,Q4,H2,2001,11,November,Nov,11,Sunday,Sun,15.72,151009,21%,694-16-8263,206-767-7661,Burton,King,Burton,WA,98013,West,sxpatel,Ax><l*3WSal@.1~
830006,Ms.,Enid,M,Pearson,F,enid.pearson@cox.net,Jerome Pearson,Florine Pearson,Vance,7/28/1972,10:59:53 AM,45.03,60,4/24/2006,Q2,H1,2006,4,April,Apr,24,Monday,Mon,11.27,183123,3%,363-39-7730,201-401-9033,Brick,Ocean,Brick,NJ,8724,Northeast,empearson,TN-6vBGE
127205,Mrs.,Annmarie,C,Frye,F,annmarie.frye@charter.net,Rickey Frye,Nannie Frye,Battle,6/4/1986,10:21:25 AM,31.17,40,7/14/2013,Q3,H2,2013,7,July,Jul,14,Sunday,Sun,4.04,72981,11%,082-02-2486,219-931-4746,Smithville,Monroe,Smithville,IN,47458,Midwest,acfrye,7X1fHgcDC
215589,Ms.,Molly,X,Roach,F,molly.roach@gmail.com,Amado Roach,Louella Roach,Bishop,10/21/1966,04:05:09 AM,50.8,60,10/1/2005,Q4,H2,2005,10,October,Oct,1,Saturday,Sat,11.83,74803,19%,060-02-6264,262-674-8386,Fairwater,Fond du Lac,Fairwater,WI,53931,Midwest,mxroach,2ne>f[Chx
621606,Mr.,Rogelio,P,Poole,M,rogelio.poole@exxonmobil.com,Randall Poole,Lilia Poole,Irwin,3/31/1992,09:37:34 PM,25.34,67,7/27/2014,Q3,H2,2014,7,July,Jul,27,Sunday,Sun,3.01,85147,20%,395-33-4076,405-479-3205,Vici,Dewey,Vici,OK,73859,South,rppoole,T;y<nb9}Vy?B
223379,Dr.,Mathew,P,Duke,M,mathew.duke@rediffmail.com,Chang Duke,Ebony Duke,Collins,1/17/1993,09:24:35 AM,24.54,70,9/6/2015,Q3,H2,2015,9,September,Sep,6,Sunday,Sun,1.89,196685,13%,115-98-3680,316-687-4762,Ramona,Marion,Ramona,KS,67475,Midwest,mpduke,c5Z;2Y}K@8n3A-Q
236366,Mr.,Lewis,Q,Ayala,M,lewis.ayala@gmail.com,Isaiah Ayala,Valerie Ayala,Chandler,11/29/1992,05:02:53 AM,24.68,71,6/15/2016,Q2,H1,2016,6,June,Jun,15,Wednesday,Wed,1.12,144369,30%,468-57-8809,252-216-6091,Lexington,Davidson,Lexington,NC,27292,South,lqayala,c/&oi~\^
798043,Ms.,Claudette,B,Walter,F,claudette.walter@outlook.com,Edgardo Walter,Mai Walter,Patton,2/17/1984,01:23:05 AM,33.47,43,8/4/2012,Q3,H2,2012,8,August,Aug,4,Saturday,Sat,4.98,44430,13%,521-99-8220,212-366-5351,Albany,Albany,Albany,NY,12226,Northeast,cbwalter,NzF8\Y+|V:
811092,Ms.,Tracie,B,Delaney,F,tracie.delaney@hotmail.com,Raphael Delaney,Francis Delaney,Roman,5/31/1973,05:50:51 AM,44.19,53,5/19/2011,Q2,H1,2011,5,May,May,19,Thursday,Thu,6.2,144899,23%,719-18-7122,239-752-5987,The Villages,The Villages,The Villages,FL,32163,South,tbdelaney,lJeXKWzfS:e
288820,Mr.,Eric,N,Mccullough,M,eric.mccullough@gmail.com,Nathan Mccullough,Delia Mccullough,Rodgers,10/17/1965,08:52:09 AM,51.81,54,3/20/1997,Q1,H1,1997,3,March,Mar,20,Thursday,Thu,20.37,151530,30%,208-84-0053,216-663-9379,Lafayette,Allen,Lafayette,OH,45854,Midwest,enmccullough,5j<Md4:9S
138351,Mr.,Nestor,J,Carney,M,nestor.carney@gmail.com,Walker Carney,Ava Carney,Marquez,6/5/1975,10:24:36 AM,42.18,79,12/4/1996,Q4,H2,1996,12,December,Dec,4,Wednesday,Wed,20.66,77526,1%,444-27-6764,314-545-0008,Warsaw,Benton,Warsaw,MO,65355,Midwest,njcarney,szc11>yW\VkBn
130501,Drs.,Mitzi,P,Mueller,F,mitzi.mueller@hotmail.com,Blair Mueller,Whitney Mueller,Rush,3/3/1967,04:47:13 AM,50.44,47,4/10/2010,Q2,H1,2010,4,April,Apr,10,Saturday,Sat,7.3,91870,11%,250-99-5174,302-207-3101,Rockland,New Castle,Rockland,DE,19732,South,mpmueller,b$!]:5s]4d?khH
587373,Drs.,Lillian,J,Atkinson,F,lillian.atkinson@aol.com,Mario Atkinson,Keisha Atkinson,Snyder,2/25/1993,02:05:45 PM,24.44,40,12/26/2016,Q4,H2,2016,12,December,Dec,26,Monday,Mon,0.59,181837,24%,085-02-7955,209-957-4797,Clipper Mills,Butte,Clipper Mills,CA,95930,West,ljatkinson,N8Bq[8Vf
750124,Mr.,Barry,A,Garner,M,barry.garner@gmail.com,Bryan Garner,Corrine Garner,Middleton,12/21/1979,12:32:14 PM,37.63,64,1/26/2014,Q1,H1,2014,1,January,Jan,26,Sunday,Sun,3.5,182944,12%,638-29-1816,479-955-4801,Donaldson,Hot Spring,Donaldson,AR,71941,South,bagarner,2|j[]f|pTTZY7
495105,Mrs.,Coleen,V,Morris,F,coleen.morris@gmail.com,Hal Morris,Deann Morris,Carrillo,11/16/1995,02:31:19 PM,21.71,48,2/2/2017,Q1,H1,2017,2,February,Feb,2,Thursday,Thu,0.48,76605,13%,058-02-1043,215-600-1535,Holmes,Delaware,Holmes,PA,19043,Northeast,cvmorris,Maib-92;G
282678,Hon.,Marci,O,Alvarado,F,marci.alvarado@gmail.com,Felix Alvarado,Ronda Alvarado,Ochoa,5/31/1966,03:34:19 PM,51.19,52,9/2/2007,Q3,H2,2007,9,September,Sep,2,Sunday,Sun,9.91,174673,11%,428-99-9355,803-237-9797,Bowling Green,York,Bowling Green,SC,29703,South,moalvarado,S2i0hVZ25hN;<
241302,Mr.,Monty,R,Lancaster,M,monty.lancaster@walmart.com,Johnie Lancaster,Elise Lancaster,Bridges,3/18/1960,04:33:06 PM,57.4,50,8/7/1985,Q3,H2,1985,8,August,Aug,7,Wednesday,Wed,31.99,53313,15%,759-12-6657,236-489-0926,Sedley,Southampton,Sedley,VA,23878,South,mrlancaster,j7?pg#Oh.8q
790290,Mr.,Norris,R,Adams,M,norris.adams@yahoo.com,Parker Adams,Socorro Adams,Massey,10/21/1993,12:14:39 AM,23.78,89,4/8/2016,Q2,H1,2016,4,April,Apr,8,Friday,Fri,1.3,88865,16%,551-99-9716,215-214-5440,Georgetown,Beaver,Georgetown,PA,15043,Northeast,nradams,r#h:F+Q\pd
924304,Mrs.,Elvira,D,Byrd,F,elvira.byrd@gmail.com,Wilford Byrd,Nadia Byrd,Shaffer,2/7/1990,04:06:50 PM,27.49,54,4/19/2011,Q2,H1,2011,4,April,Apr,19,Tuesday,Tue,6.28,77787,18%,552-99-8369,270-690-8211,Louisville,Jefferson,Louisville,KY,40269,South,edbyrd,x[ZUnmeGuEH*
234880,Mr.,Keven,E,Logan,M,keven.logan@gmail.com,Douglas Logan,Felicia Logan,Whitley,2/11/1989,12:10:50 AM,28.48,63,5/10/2012,Q2,H1,2012,5,May,May,10,Thursday,Thu,5.22,94291,24%,213-91-1279,215-821-6108,Philadelphia,Montgomery,Philadelphia,PA,19126,Northeast,kelogan,t[Zw</>u
443072,Mr.,Rosendo,R,Rasmussen,M,rosendo.rasmussen@earthlink.net,Gregg Rasmussen,Lesley Rasmussen,Espinoza,10/26/1978,12:44:49 AM,38.78,64,4/29/2001,Q2,H1,2001,4,April,Apr,29,Sunday,Sun,16.26,84964,30%,474-55-7843,209-570-8160,Ripley,Ripley,Ripley,CA,92272,West,rrrasmussen,T[k8E-01
232070,Mrs.,Carly,R,Leach,F,carly.leach@cox.net,Mary Leach,Sondra Leach,Monroe,1/3/1971,08:38:29 PM,46.6,60,12/20/2013,Q4,H2,2013,12,December,Dec,20,Friday,Fri,3.61,182390,3%,457-99-5283,231-419-8211,Oakland,Oakland,Oakland,MI,48363,Midwest,crleach,Q>R3JPD}\stAF
902132,Mrs.,Colleen,N,Bray,F,colleen.bray@hotmail.com,Terrell Bray,Erma Bray,Burke,4/7/1982,07:26:11 PM,35.33,57,7/29/2014,Q3,H2,2014,7,July,Jul,29,Tuesday,Tue,3,71784,26%,614-87-2498,239-748-0076,Jacksonville,Duval,Jacksonville,FL,32211,South,cnbray,DPNL^?_dNw
280781,Mrs.,Ollie,G,William,F,ollie.william@verizon.net,Bennie William,Debora William,Navarro,10/19/1979,02:29:40 PM,37.8,43,9/14/2007,Q3,H2,2007,9,September,Sep,14,Friday,Fri,9.88,128589,1%,542-81-4737,210-447-5194,Gillett,Karnes,Gillett,TX,78116,South,ogwilliam,Dcb~:Uo96q
589440,Prof.,Hilario,B,Vang,M,hilario.vang@gmail.com,Sergio Vang,Latisha Vang,Burris,6/6/1978,08:07:53 PM,39.17,89,4/12/2011,Q2,H1,2011,4,April,Apr,12,Tuesday,Tue,6.3,133205,9%,176-86-5658,212-345-2791,Ridge,Suffolk,Ridge,NY,11961,Northeast,hbvang,lCqs|nMPMy8lPJ
940754,Ms.,Nadine,X,Blanchard,F,nadine.blanchard@exxonmobil.com,Vernon Blanchard,Concetta Blanchard,Chaney,3/14/1978,03:53:30 PM,39.4,52,10/29/2001,Q4,H2,2001,10,October,Oct,29,Monday,Mon,15.76,104269,3%,010-94-5824,209-571-2529,Los Molinos,Tehama,Los Molinos,CA,96055,West,nxblanchard,rFaX>{9d.A+j_h
888277,Prof.,Wm,C,Carroll,M,wm.carroll@gmail.com,Patrick Carroll,Shawna Carroll,Kramer,5/16/1987,04:43:49 AM,30.22,67,1/17/2017,Q1,H1,2017,1,January,Jan,17,Tuesday,Tue,0.53,146342,11%,114-98-9215,212-333-9668,Unionville,Orange,Unionville,NY,10988,Northeast,wccarroll,Kj@}[v<]4_/yn
430202,Ms.,Minnie,B,Mckee,F,minnie.mckee@gmail.com,Rickey Mckee,Elnora Mckee,Meadows,8/26/1995,01:41:08 AM,21.94,59,9/23/2016,Q3,H2,2016,9,September,Sep,23,Friday,Fri,0.84,104332,9%,353-08-1806,216-831-2721,Swanton,Fulton,Swanton,OH,43558,Midwest,mbmckee,e/EKgLY/mY
928723,Mrs.,Angela,M,Compton,F,angela.compton@gmail.com,Terry Compton,Ava Compton,Marsh,1/21/1967,02:59:57 AM,50.55,40,12/1/2008,Q4,H2,2008,12,December,Dec,1,Monday,Mon,8.66,127733,11%,045-15-8779,802-785-3606,Middletown Springs,Rutland,Middletown Springs,VT,5757,Northeast,amcompton,jjnQQt9DZi
449164,Drs.,Lillian,H,Gill,F,lillian.gill@gmail.com,Son Gill,Heather Gill,Cochran,7/28/1970,05:22:42 AM,47.03,47,4/9/2000,Q2,H1,2000,4,April,Apr,9,Sunday,Sun,17.31,75411,24%,258-99-9431,505-396-0307,Claunch,Socorro,Claunch,NM,87011,West,lhgill,E1^iR6&Y}51;c
